Zoo	ADV(type=reg)	zo	
hebben	VRB(finiteness=fin,tense=pres)	hebben	
wij	PD(type=pers,position=free)	wij	
enkele	PD(type=indef,subtype=oth,position=prenom)	enkel	
lichtstralen	NOU-C(number=pl)	lichtstraal	
opgevangen	VRB(finiteness=pastpart)	opvangen	
,	PC	,	
maar	CONJ(type=coor)	maar	
ook	ADV(type=reg)	ook	
nog	ADV(type=reg)	nog	
vrij	AA(degree=pos,position=free)	vrij	
wat	PD(type=indef,subtype=oth,position=prenom)	wat	
duisternis	NOU-C(number=sg)	duisternis	
gezien	VRB(finiteness=pastpart)	zien	
,	PC	,	
en	CONJ(type=coor)	en	
al	CONJ(type=sub)	al	
deert	VRB(finiteness=fin,tense=pres)	deren	
het	PD(type=pers,position=free)	het	
ons	PD(type=pers,position=free)	wij	
welligt	ADV(type=reg)	wellicht	
,	PC	,	
dat	CONJ(type=sub)	dat	
wij	PD(type=pers,position=free)	wij	
de	PD(type=d-p,subtype=art,position=prenom)	de	
sage	NOU-C(number=sg)	sage	
van	ADP(type=pre)	van	
den	PD(type=d-p,subtype=art,position=prenom)	de	
ridderlijken	AA(degree=pos,position=prenom)	ridderlijk	
Sivaert	NOU-P	Sivaert	
en	CONJ(type=coor)	en	
de	PD(type=d-p,subtype=art,position=prenom)	de	
schoone	AA(degree=pos,position=prenom)	schoon	
Tetburge	NOU-P	Tetburge	
niet	ADV(type=reg)	niet	
meer	ADV(type=reg)	meer	
met	ADP(type=pre)	met	
haar	PD(type=poss,position=prenom)	haar	
'	PC	'	
dichterlijken	AA(degree=pos,position=prenom)	dichterlijk	
glans	NOU-C(number=sg)	glans	
die	PD(type=d-p,subtype=oth,position=prenom)	die	
grijze	AA(degree=pos,position=prenom)	grijs	
puinen	NOU-C(number=pl)	puin	
zien	VRB(finiteness=inf)	zien	
verlichten	VRB(finiteness=inf)	verlichten	
,	PC	,	
al	CONJ(type=sub)	al	
treden	VRB(finiteness=fin,tense=pres)	aftreden	mw_123
een	PD(type=indef,subtype=art,position=prenom)	een	
aantal	NOU-C(number=sg)	aantal	
kloeke	AA(degree=pos,position=prenom)	kloek	
helden	NOU-C(number=pl)	held	
en	CONJ(type=coor)	en	
hoogedele	AA(degree=pos,position=prenom)	hoogedel	
vrouwen	NOU-C(number=pl)	vrouw	
van	ADP(type=pre)	van	
het	PD(type=d-p,subtype=art,position=prenom)	het	
tooneel	NOU-C(number=sg)	toneel	
der	PD(type=d-p,subtype=art,position=prenom)	de	
geschiedenis	NOU-C(number=sg)	geschiedenis	
af	VRB(finiteness=fin,tense=pres)	aftreden	mw_123
,	PC	,	
uw	PD(type=poss,position=prenom)	uw	
gids	NOU-C(number=sg)	gids	
kan	VRB(finiteness=fin,tense=pres)	kunnen	
er	ADV(type=pron)	eraan	mw_88
niets	PD(type=indef,position=free)	niets	
aan	ADV(type=pron)	eraan	mw_88
veranderen	VRB(finiteness=inf)	veranderen	
.	PC	.	

Brederode	NOU-P	Brederode	
telt	VRB(finiteness=fin,tense=pres)	tellen	
nu	ADV(type=reg)	nu	
ook	ADV(type=reg)	ook	
althans	ADV(type=reg)	althans	
één	NUM(type=card,position=prenom,representation=let)	een	
beleg	NOU-C(number=sg)	beleg	
en	CONJ(type=coor)	en	
één	NUM(type=card,position=prenom,representation=let)	een	
verwoesting	NOU-C(number=sg)	verwoesting	
minder	PD(type=indef,position=free)	minder	
,	PC	,	
dan	CONJ(type=sub)	dan	
waarop	ADV(type=pron)	waarop	
het	PD(type=pers,position=free)	het	
volgens	ADP(type=pre)	volgens	
de	PD(type=d-p,subtype=art,position=prenom)	de	
kronijken	NOU-C(number=pl)	kroniek	
regt	NOU-C(number=sg)	recht	
zou	VRB(finiteness=fin,tense=past)	zullen	
